Counter,mX[GeV],mA[GeV],Epsilon,Capture[s-1],Annihilation[s-1],GammaAnn[s-1],IceCubeSignal,SommerfeldFile,BranchingRatioFile,Resolution,Kappa0[GeV5]
203, ,0.010353218432956621,1.2315506032928262e-11,1433865217.13,1.1306658024e-40,716932608.567,1.47829997946e-05, , , , 
204, ,0.010353218432956621,1.3200884008314167e-11,1647440875.36,1.1306658024e-40,823720437.679,1.95124635902e-05, , , , 
205, ,0.010353218432956621,1.4149912974345786e-11,1892828841.49,1.1306658024e-40,946414420.747,2.56713423177e-05, , , , 
206, ,0.010353218432956621,1.5167168884709242e-11,2174767590.62,1.1306658024e-40,1087383795.31,3.38993622885e-05, , , , 
207, ,0.010353218432956621,1.6257556664437934e-11,2498701398.41,1.1306658024e-40,1249350699.21,4.47756780019e-05, , , , 
208, ,0.010353218432956621,1.7426333860096473e-11,2870885470.88,1.1306658024e-40,1435442735.44,5.91970553704e-05, , , , 
209, ,0.010353218432956621,1.8679135990207848e-11,3298506733.19,1.1306658024e-40,1649253366.59,7.81357237105e-05, , , , 
210, ,0.010353218432956621,2.0022003718155844e-11,3789822610.22,1.1306658024e-40,1894911305.11,0.000103030917702, , , , 
211, ,0.010353218432956621,2.1461411978584013e-11,4354320478.55,1.1306658024e-40,2177160239.27,0.000136013849335, , , , 
212, ,0.010353218432956621,2.300430119772921e-11,5002900868.96,1.1306658024e-40,2501450434.48,0.000179606778421, , , , 
213, ,0.010353218432956621,2.465811075822604e-11,5748087957.23,1.1306658024e-40,2874043978.62,0.000237048732546, , , , 
214, ,0.010353218432956621,2.643081486974103e-11,6604271407.63,1.1306658024e-40,3302135703.81,0.000312886750131, , , , 
215, ,0.010353218432956621,2.8330961018393178e-11,7587984239.3,1.1306658024e-40,3793992119.65,0.000413508408708, , , , 
216, ,0.010353218432956621,3.036771118035461e-11,8718222081.15,1.1306658024e-40,4359111040.57,0.000545724006494, , , , 
217, ,0.010353218432956621,3.255088599835057e-11,10016809980.0,1.1306658024e-40,5008404990.0,0.000720446948724, , , , 
218, ,0.010353218432956621,3.4891012134067674e-11,11508823845.2,1.1306658024e-40,5754411922.6,0.000950650677612, , , , 
219, ,0.010353218432956621,3.739937302478801e-11,13223074667.9,1.1306658024e-40,6611537333.96,0.00125454689336, , , , 
