Counter,mX[GeV],mA[GeV],Epsilon,Capture,Annihilation,GammaAnn,IceCubeSignal,BranchingRatioFile,Resolution,Kappa0
793, ,0.02543345761304649,8.042765483057629e-08,2.25990964198e+16,2.2914791479e-45,1.12995482099e+16,518895816706.0, , , 
794, ,0.02543345761304649,9.396648314954711e-08,3.08479430339e+16,2.2914791479e-45,1.5423971517e+16,826237563483.0, , , 
795, ,0.02543345761304649,1.0978437670592484e-07,4.21076830572e+16,2.2914791479e-45,2.10538415286e+16,1.24228019019e+12, , , 
796, ,0.02543345761304649,1.2826498305280627e-07,5.74773160886e+16,2.2914791479e-45,2.87386580443e+16,1.72715632065e+12, , , 
797, ,0.02543345761304649,1.4985653124037573e-07,7.84569851602e+16,2.2914791479e-45,3.92284925801e+16,2.15789348084e+12, , , 
798, ,0.02543345761304649,1.7508270317357268e-07,1.07094397222e+17,2.2914791479e-45,5.35471986109e+16,2.33009300691e+12, , , 
799, ,0.02543345761304649,2.045553350050195e-07,1.46184688245e+17,2.2914791479e-45,7.30923441225e+16,2.06175140707e+12, , , 
800, ,0.02543345761304649,2.3898925662310533e-07,1.99543240652e+17,2.2914791479e-45,9.9771620326e+16,1.39012284628e+12, , , 
801, ,0.02543345761304649,2.792196291524867e-07,2.72378081234e+17,2.2914791479e-45,1.36189040617e+17,646749542694.0, , , 
802, ,0.02543345761304649,3.262222009711673e-07,3.71798207216e+17,2.2914791479e-45,1.85899103608e+17,181330143793.0, , , 
803, ,0.02543345761304649,3.8113697353402724e-07,5.07507455309e+17,2.2914791479e-45,2.53753727655e+17,25466641869.7, , , 
804, ,0.02543345761304649,4.4529585099426604e-07,6.92751638378e+17,2.2914791479e-45,3.46375819189e+17,1392047524.75, , , 
805, ,0.02543345761304649,5.202549442372686e-07,9.45611394383e+17,2.2914791479e-45,4.72805697191e+17,20986011.9696, , , 
806, ,0.02543345761304649,6.078323128297237e-07,1.29076693529e+18,2.2914791479e-45,6.45383467646e+17,54526.9877681, , , 
807, ,0.02543345761304649,7.101520602780344e-07,1.7619069431e+18,2.2914791479e-45,8.80953471552e+17,12.8523040804, , , 
808, ,0.02543345761304649,8.296958520834915e-07,2.40501673175e+18,2.2914791479e-45,1.20250836587e+18,0.000114442244261, , , 
809, ,0.02543345761304649,9.693631061142522e-07,3.28286661371e+18,2.2914791479e-45,1.64143330685e+18,1.16441478025e-11, , , 
810, ,0.02543345761304649,1.1325413151528126e-06,4.48113855556e+18,2.2914791479e-45,2.24056927778e+18,2.64648451658e-21, , , 
811, ,0.02543345761304649,1.323188207223646e-06,6.11678911055e+18,2.2914791479e-45,3.05839455528e+18,1.44760687482e-34, , , 
812, ,0.02543345761304649,1.5459277364194788e-06,8.3494648869e+18,2.2914791479e-45,4.17473244345e+18,9.10420531875e-53, , , 
813, ,0.02543345761304649,1.8061622323899017e-06,1.13970847511e+19,2.2914791479e-45,5.69854237555e+18,1.03640331115e-77, , , 
814, ,0.02543345761304649,2.110203428568597e-06,1.55571096571e+19,2.2914791479e-45,7.77855482856e+18,7.38786680161e-112, , , 
815, ,0.02543345761304649,2.4654255471007907e-06,2.12355761293e+19,2.2914791479e-45,1.06177880646e+19,1.44192117192e-158, , , 
816, ,0.02543345761304649,2.8804441533962983e-06,2.89867271929e+19,2.2914791479e-45,1.44933635965e+19,2.00155639833e-222, , , 
817, ,0.02543345761304649,3.365325118250557e-06,3.95671089046e+19,2.2914791479e-45,1.97835544523e+19,0.0, , , 
818, ,0.02543345761304649,3.93182875570577e-06,5.40094125372e+19,2.2914791479e-45,2.70047062686e+19,0.0, , , 
819, ,0.02543345761304649,4.593695057977397e-06,7.37232697402e+19,2.2914791479e-45,3.68616348701e+19,0.0, , , 
820, ,0.02543345761304649,5.366976945540477e-06,1.0063283872e+20,2.2914791479e-45,5.03164193598e+19,0.0, , , 
821, ,0.02543345761304649,6.270429615030992e-06,1.37364610447e+20,2.2914791479e-45,6.86823052235e+19,0.0, , , 
822, ,0.02543345761304649,7.3259654282152296e-06,1.87503765603e+20,2.2914791479e-45,9.37518828017e+19,0.0, , , 
823, ,0.02543345761304649,8.55918537491462e-06,2.55944103805e+20,2.2914791479e-45,1.27972051903e+20,0.0, , , 
824, ,0.02543345761304649,1e-05,3.49365699734e+20,2.2914791479e-45,1.74682849867e+20,0.0, , , 
825, ,0.0279219629152487,1e-10,24050167318.9,2.13279368688e-45,7099788599.51,0.934338568517, , , 
826, ,0.0279219629152487,1.168335485443295e-10,32828666139.0,2.13279368688e-45,11302125043.4,2.0302704939, , , 
827, ,0.0279219629152487,1.3650078065460138e-10,44811385558.2,2.13279368688e-45,17453161646.6,4.2795985469, , , 
828, ,0.0279219629152487,1.5947870582948242e-10,61167891109.1,2.13279368688e-45,26154481338.1,8.7540670367, , , 
829, ,0.0279219629152487,1.86324631193156e-10,83494648873.9,2.13279368688e-45,38130381872.4,17.4208703785, , , 
830, ,0.0279219629152487,2.176896784350988e-10,113970847518.0,2.13279368688e-45,54320401166.9,33.8763296056, , , 
831, ,0.0279219629152487,2.543345761304649e-10,155571096580.0,2.13279368688e-45,76036725181.5,64.7278659453, , , 
832, ,0.0279219629152487,2.9714811046840127e-10,212355761305.0,2.13279368688e-45,105171465253.0,122.208135968, , , 
833, ,0.0279219629152487,3.4716868189265595e-10,289867271946.0,2.13279368688e-45,144435160328.0,229.091588538, , , 
834, ,0.0279219629152487,4.056094904897649e-10,395671089069.0,2.13279368688e-45,197627872529.0,427.876085322, , , 
835, ,0.0279219629152487,4.738879609717651e-10,540094125404.0,2.13279368688e-45,269976281894.0,797.863284515, , , 
836, ,0.0279219629152487,5.536601209276803e-10,737232697446.0,2.13279368688e-45,368597256334.0,1486.91883743, , , 
837, ,0.0279219629152487,6.468607661546321e-10,1.00632838725e+12,2.13279368688e-45,503160274215.0,2770.5929764, , , 
838, ,0.0279219629152487,7.557503872394938e-10,1.37364610455e+12,2.13279368688e-45,686822467392.0,5162.2697578, , , 
839, ,0.0279219629152487,8.829699955494082e-10,1.87503765614e+12,2.13279368688e-45,937518767941.0,9618.42693063, , , 
840, ,0.0279219629152487,1.0316051783820818e-09,2.5594410382e+12,2.13279368688e-45,1.2797205151e+12,17921.0904064, , , 
841, ,0.0279219629152487,1.2052609368708416e-09,3.49365699754e+12,2.13279368688e-45,1.74682849861e+12,33390.3652186, , , 
842, ,0.0279219629152487,1.4081491217648349e-09,4.76886907504e+12,2.13279368688e-45,2.38443453752e+12,62211.8289897, , , 
843, ,0.0279219629152487,1.6451905877536607e-09,6.50954351583e+12,2.13279368688e-45,3.25477175791e+12,115909.231263, , , 
844, ,0.0279219629152487,1.9221345439899134e-09,8.88557771616e+12,2.13279368688e-45,4.44278885808e+12,215950.332812, , , 
845, ,0.0279219629152487,2.2456979955397722e-09,1.21288829482e+13,2.13279368688e-45,6.06444147411e+12,402325.137512, , , 
846, ,0.0279219629152487,2.623728657777993e-09,1.6556019909e+13,2.13279368688e-45,8.2780099545e+12,749520.146591, , , 
847, ,0.0279219629152487,3.065395295056524e-09,2.25990964211e+13,2.13279368688e-45,1.12995482106e+13,1396259.19411, , , 
848, ,0.0279219629152487,3.581410100125456e-09,3.08479430357e+13,2.13279368688e-45,1.54239715179e+13,2600859.12836, , , 
849, ,0.0279219629152487,4.184288507901576e-09,4.21076830596e+13,2.13279368688e-45,2.10538415298e+13,4844221.59175, , , 
850, ,0.0279219629152487,4.8886527451139865e-09,5.7477316092e+13,2.13279368688e-45,2.8738658046e+13,9021352.21908, , , 
851, ,0.0279219629152487,5.711586478126423e-09,7.84569851649e+13,2.13279368688e-45,3.92284925824e+13,16797243.3883, , , 
852, ,0.0279219629152487,6.6730491605731925e-09,1.07094397228e+14,2.13279368688e-45,5.35471986141e+13,31267522.2187, , , 
853, ,0.0279219629152487,7.79636013040522e-09,1.46184688254e+14,2.13279368688e-45,7.30923441269e+13,58183187.1551, , , 
854, ,0.0279219629152487,9.108764197647733e-09,1.99543240664e+14,2.13279368688e-45,9.97716203319e+13,108216845.218, , , 
855, ,0.0279219629152487,1.0642092440647247e-08,2.7237808125e+14,2.13279368688e-45,1.36189040625e+14,201145403.714, , , 
856, ,0.0279219629152487,1.2433534237775991e-08,3.71798207238e+14,2.13279368688e-45,1.85899103619e+14,373542709.338, , , 
857, ,0.0279219629152487,1.4526539259467813e-08,5.07507455339e+14,2.13279368688e-45,2.5375372767e+14,692858837.912, , , 
858, ,0.0279219629152487,1.697187129752137e-08,6.92751638418e+14,2.13279368688e-45,3.46375819209e+14,1283015003.42, , , 
859, ,0.0279219629152487,1.9828839491270715e-08,9.45611394439e+14,2.13279368688e-45,4.72805697219e+14,2370496316.37, , , 
860, ,0.0279219629152487,2.3166736812810894e-08,1.29076693537e+15,2.13279368688e-45,6.45383467684e+14,4366263214.21, , , 
861, ,0.0279219629152487,2.706652070033241e-08,1.76190694321e+15,2.13279368688e-45,8.80953471604e+14,8008582113.68, , , 
862, ,0.0279219629152487,3.162277660168379e-08,2.40501673189e+15,2.13279368688e-45,1.20250836594e+15,14605295173.9, , , 
863, ,0.0279219629152487,3.6946012051993016e-08,3.2828666139e+15,2.13279368688e-45,1.64143330695e+15,26428029954.5, , , 
864, ,0.0279219629152487,4.316533692595901e-08,4.48113855582e+15,2.13279368688e-45,2.24056927791e+15,47312714877.5, , , 
865, ,0.0279219629152487,5.043159487171358e-08,6.11678911091e+15,2.13279368688e-45,3.05839455546e+15,83474809724.4, , , 
866, ,0.0279219629152487,5.892102187612295e-08,8.34946488739e+15,2.13279368688e-45,4.1747324437e+15,144372668971.0, , , 
867, ,0.0279219629152487,6.88395206964551e-08,1.13970847518e+16,2.13279368688e-45,5.69854237589e+15,243002038227.0, , , 
868, ,0.0279219629152487,8.042765483057629e-08,1.5557109658e+16,2.13279368688e-45,7.77855482902e+15,394113629402.0, , , 
869, ,0.0279219629152487,9.396648314954711e-08,2.12355761305e+16,2.13279368688e-45,1.06177880653e+16,607628427781.0, , , 
870, ,0.0279219629152487,1.0978437670592484e-07,2.89867271946e+16,2.13279368688e-45,1.44933635973e+16,874241650503.0, , , 
871, ,0.0279219629152487,1.2826498305280627e-07,3.95671089069e+16,2.13279368688e-45,1.97835544535e+16,1.14457161604e+12, , , 
872, ,0.0279219629152487,1.4985653124037573e-07,5.40094125404e+16,2.13279368688e-45,2.70047062702e+16,1.31738827849e+12, , , 
873, ,0.0279219629152487,1.7508270317357268e-07,7.37232697446e+16,2.13279368688e-45,3.68616348723e+16,1.27181864415e+12, , , 
874, ,0.0279219629152487,2.045553350050195e-07,1.00632838725e+17,2.13279368688e-45,5.03164193627e+16,965840383997.0, , , 
875, ,0.0279219629152487,2.3898925662310533e-07,1.37364610455e+17,2.13279368688e-45,6.86823052276e+16,528578027585.0, , , 
876, ,0.0279219629152487,2.792196291524867e-07,1.87503765614e+17,2.13279368688e-45,9.37518828072e+16,184971329721.0, , , 
877, ,0.0279219629152487,3.262222009711673e-07,2.5594410382e+17,2.13279368688e-45,1.2797205191e+17,35156344019.8, , , 
878, ,0.0279219629152487,3.8113697353402724e-07,3.49365699754e+17,2.13279368688e-45,1.74682849877e+17,2904322578.74, , , 
879, ,0.0279219629152487,4.4529585099426604e-07,4.76886907504e+17,2.13279368688e-45,2.38443453752e+17,76939049.1235, , , 
880, ,0.0279219629152487,5.202549442372686e-07,6.50954351583e+17,2.13279368688e-45,3.25477175791e+17,431536.911907, , , 
881, ,0.0279219629152487,6.078323128297237e-07,8.88557771616e+17,2.13279368688e-45,4.44278885808e+17,290.776135063, , , 
882, ,0.0279219629152487,7.101520602780344e-07,1.21288829482e+18,2.13279368688e-45,6.06444147411e+17,0.0108602926902, , , 
883, ,0.0279219629152487,8.296958520834915e-07,1.6556019909e+18,2.13279368688e-45,8.2780099545e+17,7.82208152378e-09, , , 
884, ,0.0279219629152487,9.693631061142522e-07,2.25990964211e+18,2.13279368688e-45,1.12995482106e+18,2.5709001592e-17, , , 
885, ,0.0279219629152487,1.1325413151528126e-06,3.08479430357e+18,2.13279368688e-45,1.54239715179e+18,5.39200234503e-29, , , 
886, ,0.0279219629152487,1.323188207223646e-06,4.21076830596e+18,2.13279368688e-45,2.10538415298e+18,4.92132057403e-45, , , 
887, ,0.0279219629152487,1.5459277364194788e-06,5.7477316092e+18,2.13279368688e-45,2.8738658046e+18,5.00218913641e-67, , , 
888, ,0.0279219629152487,1.8061622323899017e-06,7.84569851649e+18,2.13279368688e-45,3.92284925824e+18,3.80192136601e-97, , , 
889, ,0.0279219629152487,2.110203428568597e-06,1.07094397228e+19,2.13279368688e-45,5.35471986141e+18,2.33600769104e-138, , , 
890, ,0.0279219629152487,2.4654255471007907e-06,1.46184688254e+19,2.13279368688e-45,7.30923441269e+18,1.03699491998e-194, , , 
891, ,0.0279219629152487,2.8804441533962983e-06,1.99543240664e+19,2.13279368688e-45,9.97716203319e+18,9.89180475257e-272, , , 
892, ,0.0279219629152487,3.365325118250557e-06,2.7237808125e+19,2.13279368688e-45,1.36189040625e+19,0.0, , , 
893, ,0.0279219629152487,3.93182875570577e-06,3.71798207238e+19,2.13279368688e-45,1.85899103619e+19,0.0, , , 
894, ,0.0279219629152487,4.593695057977397e-06,5.07507455339e+19,2.13279368688e-45,2.5375372767e+19,0.0, , , 
895, ,0.0279219629152487,5.366976945540477e-06,6.92751638418e+19,2.13279368688e-45,3.46375819209e+19,0.0, , , 
896, ,0.0279219629152487,6.270429615030992e-06,9.45611394439e+19,2.13279368688e-45,4.72805697219e+19,0.0, , , 
897, ,0.0279219629152487,7.3259654282152296e-06,1.29076693537e+20,2.13279368688e-45,6.45383467684e+19,0.0, , , 
898, ,0.0279219629152487,8.55918537491462e-06,1.76190694321e+20,2.13279368688e-45,8.80953471604e+19,0.0, , , 
899, ,0.0279219629152487,1e-05,2.40501673189e+20,2.13279368688e-45,1.20250836594e+20,0.0, , , 
900, ,0.030653952950565267,1e-10,16556019910.2,2.20880419749e-45,4002122958.38,0.634790974437, , , 
901, ,0.030653952950565267,1.168335485443295e-10,22599096422.7,2.20880419749e-45,6573056881.09,1.42312288859, , , 
902, ,0.030653952950565267,1.3650078065460138e-10,30847943037.9,2.20880419749e-45,10490950856.1,3.10044939443, , , 
903, ,0.030653952950565267,1.5947870582948242e-10,42107683062.6,2.20880419749e-45,16243902643.1,6.55292467511, , , 
904, ,0.030653952950565267,1.86324631193156e-10,57477316096.1,2.20880419749e-45,24404657685.3,13.438545, , , 
905, ,0.030653952950565267,2.176896784350988e-10,78456985170.5,2.20880419749e-45,35659589671.4,26.8034347078, , , 
906, ,0.030653952950565267,2.543345761304649e-10,107094397236.0,2.20880419749e-45,50892514396.8,52.2158571465, , , 
907, ,0.030653952950565267,2.9714811046840127e-10,146184688264.0,2.20880419749e-45,71331553389.3,99.8997310404, , , 
908, ,0.030653952950565267,3.4716868189265595e-10,199543240678.0,2.20880419749e-45,98745904863.6,188.771116368, , , 
909, ,0.030653952950565267,4.056094904897649e-10,272378081269.0,2.20880419749e-45,135673856954.0,354.034762882, , , 
910, ,0.030653952950565267,4.738879609717651e-10,371798207264.0,2.20880419749e-45,185680973087.0,661.378005953, , , 
911, ,0.030653952950565267,5.536601209276803e-10,507507455375.0,2.20880419749e-45,253677971316.0,1233.3796924, , , 
912, ,0.030653952950565267,6.468607661546321e-10,692751638468.0,2.20880419749e-45,346354931687.0,2298.61294856, , , 
913, ,0.030653952950565267,7.557503872394938e-10,945611394506.0,2.20880419749e-45,472801298098.0,4283.0373032, , , 
914, ,0.030653952950565267,8.829699955494082e-10,1.29076693546e+12,2.20880419749e-45,645382791320.0,7980.25863532, , , 
915, ,0.030653952950565267,1.0316051783820818e-09,1.76190694333e+12,2.20880419749e-45,880953399653.0,14868.7926813, , , 
916, ,0.030653952950565267,1.2052609368708416e-09,2.40501673206e+12,2.20880419749e-45,1.20250836104e+12,27703.1848203, , , 
917, ,0.030653952950565267,1.4081491217648349e-09,3.28286661413e+12,2.20880419749e-45,1.64143330686e+12,51615.2111821, , , 
918, ,0.030653952950565267,1.6451905877536607e-09,4.48113855614e+12,2.20880419749e-45,2.24056927807e+12,96165.1225556, , , 
919, ,0.030653952950565267,1.9221345439899134e-09,6.11678911135e+12,2.20880419749e-45,3.05839455567e+12,179162.196528, , , 
920, ,0.030653952950565267,2.2456979955397722e-09,8.34946488798e+12,2.20880419749e-45,4.17473244399e+12,333779.781103, , , 
921, ,0.030653952950565267,2.623728657777993e-09,1.13970847526e+13,2.20880419749e-45,5.69854237629e+12,621803.27437, , , 
922, ,0.030653952950565267,3.065395295056524e-09,1.55571096591e+13,2.20880419749e-45,7.77855482957e+12,1158291.24051, , , 
923, ,0.030653952950565267,3.581410100125456e-09,2.1235576132e+13,2.20880419749e-45,1.0617788066e+13,2157466.34919, , , 
924, ,0.030653952950565267,4.184288507901576e-09,2.89867271967e+13,2.20880419749e-45,1.44933635984e+13,4018072.0827, , , 
925, ,0.030653952950565267,4.8886527451139865e-09,3.95671089097e+13,2.20880419749e-45,1.97835544549e+13,7482033.77177, , , 
926, ,0.030653952950565267,5.711586478126423e-09,5.40094125442e+13,2.20880419749e-45,2.70047062721e+13,13929119.4416, , , 
927, ,0.030653952950565267,6.6730491605731925e-09,7.37232697498e+13,2.20880419749e-45,3.68616348749e+13,25923519.8228, , , 
928, ,0.030653952950565267,7.79636013040522e-09,1.00632838733e+14,2.20880419749e-45,5.03164193663e+13,48226060.1762, , , 
929, ,0.030653952950565267,9.108764197647733e-09,1.37364610465e+14,2.20880419749e-45,6.86823052325e+13,89664493.0735, , , 
930, ,0.030653952950565267,1.0642092440647247e-08,1.87503765628e+14,2.20880419749e-45,9.37518828139e+13,166578591.634, , , 
931, ,0.030653952950565267,1.2433534237775991e-08,2.55944103839e+14,2.20880419749e-45,1.27972051919e+14,309138956.817, , , 
932, ,0.030653952950565267,1.4526539259467813e-08,3.49365699779e+14,2.20880419749e-45,1.7468284989e+14,572868229.028, , , 
933, ,0.030653952950565267,1.697187129752137e-08,4.76886907538e+14,2.20880419749e-45,2.38443453769e+14,1059475541.25, , , 
934, ,0.030653952950565267,1.9828839491270715e-08,6.50954351629e+14,2.20880419749e-45,3.25477175815e+14,1954099490.57, , , 
935, ,0.030653952950565267,2.3166736812810894e-08,8.88557771679e+14,2.20880419749e-45,4.44278885839e+14,3590798776.44, , , 
936, ,0.030653952950565267,2.706652070033241e-08,1.21288829491e+15,2.20880419749e-45,6.06444147454e+14,6565018809.82, , , 
937, ,0.030653952950565267,3.162277660168379e-08,1.65560199102e+15,2.20880419749e-45,8.27800995509e+14,11920063223.8, , , 
938, ,0.030653952950565267,3.6946012051993016e-08,2.25990964227e+15,2.20880419749e-45,1.12995482114e+15,21439909605.7, , , 
939, ,0.030653952950565267,4.316533692595901e-08,3.08479430379e+15,2.20880419749e-45,1.5423971519e+15,38069158361.7, , , 
940, ,0.030653952950565267,5.043159487171358e-08,4.21076830626e+15,2.20880419749e-45,2.10538415313e+15,66418285067.5, , , 
941, ,0.030653952950565267,5.892102187612295e-08,5.74773160961e+15,2.20880419749e-45,2.8738658048e+15,113130294637.0, , , 
942, ,0.030653952950565267,6.88395206964551e-08,7.84569851705e+15,2.20880419749e-45,3.92284925852e+15,186484412064.0, , , 
943, ,0.030653952950565267,8.042765483057629e-08,1.07094397236e+16,2.20880419749e-45,5.35471986179e+15,293958017339.0, , , 
944, ,0.030653952950565267,9.396648314954711e-08,1.46184688264e+16,2.20880419749e-45,7.30923441321e+15,435931729255.0, , , 
945, ,0.030653952950565267,1.0978437670592484e-07,1.99543240678e+16,2.20880419749e-45,9.9771620339e+15,594792982257.0, , , 
946, ,0.030653952950565267,1.2826498305280627e-07,2.72378081269e+16,2.20880419749e-45,1.36189040634e+16,724301310841.0, , , 
947, ,0.030653952950565267,1.4985653124037573e-07,3.71798207264e+16,2.20880419749e-45,1.85899103632e+16,755178505241.0, , , 
948, ,0.030653952950565267,1.7508270317357268e-07,5.07507455375e+16,2.20880419749e-45,2.53753727688e+16,637010996907.0, , , 
949, ,0.030653952950565267,2.045553350050195e-07,6.92751638468e+16,2.20880419749e-45,3.46375819234e+16,402363356924.0, , , 
950, ,0.030653952950565267,2.3898925662310533e-07,9.45611394506e+16,2.20880419749e-45,4.72805697253e+16,171241765282.0, , , 
951, ,0.030653952950565267,2.792196291524867e-07,1.29076693546e+17,2.20880419749e-45,6.4538346773e+16,42513722393.8, , , 
952, ,0.030653952950565267,3.262222009711673e-07,1.76190694333e+17,2.20880419749e-45,8.80953471667e+16,5057532541.49, , , 
